Server	Channel	User	Timestamp	Message
0	523436468908064770	366546170149076993	1545605002	häid jõule!
0	523436468908064770	366546170149076993	1546286545	head vana aasta lõppu!
0	523436468908064770	366546170149076993	1546734769	head uut aastat!
0	523436468908064770	366546170149076993	1547510223	tere tulemast java serverisse!
0	523436468908064770	366546170149076993	1547510233	ootan siin esimesi ülesande lahendajaid...
0	523436468908064770	488447033066127360	1547511711	☕
0	523436468908064770	366546170149076993	1547512030	nonii 😃
0	523436468908064770	488447033066127360	1547512069	keegi on siin terved pühad ära pidanud 😃
0	523436468908064770	236460404446855168	1547512367	õige generatsiooni otsimine oli huvitav
0	523436468908064770	236460404446855168	1547512436	aga siis  leidus selline auk
0	523436468908064770	366546170149076993	1547512532	jah, originaalis oli õige asukoht ka kuskil 10k, -7k piirkonnas. aga siis kartsin, et läheb keerukaks
0	523436468908064770	236460404446855168	1547512537	mul muidu oli juba plaan olemas, kuidas see leida
0	523436468908064770	236460404446855168	1547512562	ei oleks väga
0	523436468908064770	236460404446855168	1547512580	lihtsalt x kordinaat peab enamvähem sama olema kõigil
0	523436468908064770	236460404446855168	1547512612	x1 +- 10 ja oleks saanud paar sobivad linki millest 1 õige
0	523436468908064770	366546170149076993	1547512619	👍
0	523436468908064770	236460404446855168	1547512645	juba ootan seda erikursuse asja, loodetavasti seal ikka antakse tuld
0	523436468908064770	366546170149076993	1547512651	😄
0	523436468908064770	392707534764376074	1547514172	tere
0	523436468908064770	178281452952092672	1547514674	tervist rahvas
0	523436468908064770	366546170149076993	1547535960	tere-tere. vaatan, et osadel on olnud aega väike pythoni üll lahendada. positiivne.
0	523436468908064770	488447033066127360	1547536371	mis python, paberil pliiatsiga...
0	523436468908064770	362645092978393099	1547537163	hommik 😃
0	523436468908064770	366546170149076993	1547537195	hommik jah
0	523436468908064770	482189197671923713	1547543649	oli küll exceliga lahendatav.
0	523436468908064770	366546170149076993	1547543729	kuidas?
0	523436468908064770	366546170149076993	1547543738	panid eraldi veergudesse?
0	523436468908064770	366546170149076993	1547543747	tegelt vist saab jah
0	523436468908064770	366546170149076993	1547543769	aga kui sammude arv oleks olnud 100x suurem, siis ka?
0	523436468908064770	488447033066127360	1547543830	kui nad kuskile 0 juurde lähenevad, siis iteratsioonid suht välja arvutatavad.
0	523436468908064770	482189197671923713	1547543863	ma vaatasin lihtsalt millal on skaala kõige väiksem.
0	523436468908064770	482189197671923713	1547544190	<@366546170149076993>  kus on statsbot?  https://discordbots.org/bot/491769129318088714
0	523436468908064770	366546170149076993	1547544934	mhmh, seega oleks pidanud tulemuse koondama kuskile 0 punktist eemale
0	523436468908064770	366546170149076993	1547544941	järgmine aasta olen targem 😛
0	523436468908064770	362645092978393099	1547544961	üldiselt oleks võinud mainimata jätta, et see aoc ül
0	523436468908064770	362645092978393099	1547544969	ma olin laisk ja guugeldasin lahendust
0	523436468908064770	482189197671923713	1547545070	kus on :agoquestion:?
0	523436468908064770	488447033066127360	1547545379	ma mingi hetk mõtlesin, et ei tea kas peaks pikslid pilti joonistama, aga õnneks nii keeruliseks ei jõudnud ajada.
0	523436468908064770	366546170149076993	1547545979	<@362645092978393099> hea point. samas eesmärk on tudengid ikka siia saada 😛
0	523436468908064770	362645092978393099	1547546200	ja <@482189197671923713> , pead 😄
0	523436468908064770	482189197671923713	1547546230	alustage statistikaga siis.
0	523436468908064770	227145649513168898	1547550575	✌
0	523436468908064770	362645092978393099	1547550633	siia hakkab juba seltskond tekkima
0	523436468908064770	362645092978393099	1547550650	praegu veel hea rahulik, varsti tuleb kadri ka, siis läheb käest ära d:
0	523436468908064770	366632693007384577	1547555708	ez
0	523436468908064770	366632693007384577	1547555709	
0	523436468908064770	366546170149076993	1547558207	🙃
0	523436468908064770	366546170149076993	1547558217	pygame?
0	523436468908064770	482189197671923713	1547558720	kusjuures ei ole, pygame'il on teistsugune vaikimisi päis.
0	523436468908064770	200306894798192641	1547559013	https://github.com/kilpkonn/java-discord-link
0	523436468908064770	366632693007384577	1547559960	<@366546170149076993> ei, lwjgl
0	523436468908064770	146660485796724737	1547560432	tere
0	523436468908064770	366546170149076993	1547560984	tervist
