Server	Channel	User	Timestamp	Message
0	484461017997246480	439766626414362635	1535575098	

0	484461017997246480	439766626414362635	1535575128	hi

0	484461017997246480	481407984849780736	1535575157	

0	484461017997246480	397952611929554962	1535575159	

0	484461017997246480	392707534764376074	1535575173	ilma%20%C3%B5petajateta%20it%20server%20kus%20k%C3%B5ik%20koos

0	484461017997246480	439766626414362635	1535575230	kk

0	484461017997246480	414440233577349153	1535575258	

0	484461017997246480	414440233577349153	1535575276	arvan%20et%20see%20j%C3%A4etakse%20maha%20kiirelt

0	484461017997246480	439766626414362635	1535575289	v%C3%B5ib%20olla

0	484461017997246480	439766626414362635	1535575304	vot%20peab%20tegema%20gaming%20serveri

0	484461017997246480	439766626414362635	1535575314	xd

0	484461017997246480	414440233577349153	1535575347	mul%20vaja%20enda%20kast%20saada%20%C3%BChika%20tartust

0	484461017997246480	414440233577349153	1535575349	aga%20ei%20tea%20kuidas

0	484461017997246480	414440233577349153	1535575355	auto%20pole%20option

0	484461017997246480	483972185262915584	1535575357	

0	484461017997246480	439766626414362635	1535575383	miks%20pole%3F

0	484461017997246480	392707534764376074	1535575390	py%20saab%20poole%20aastaga%20l%C3%A4bi%2C%20ei%20tea%20kas%20meie%20j%C3%A4etakse%20see%20discordi%20server

0	484461017997246480	392707534764376074	1535575399	siis%20nagunii%20mingit%20uut%20head%20kohta%20vaja%20kus%20saaks%20vestelda%20kui%20vaja

0	484461017997246480	439766626414362635	1535575426	mis%20kast%3F

0	484461017997246480	439766626414362635	1535575431	anubis

0	484461017997246480	444825395347456010	1535575440	

0	484461017997246480	414440233577349153	1535575444	arvuti%20kast

0	484461017997246480	439766626414362635	1535575455	v%C3%B5in%20emad%20k%C3%BCsida

0	484461017997246480	439766626414362635	1535575468	ta%20nii%20ja%20na%20s%C3%B5idab%20sellel%20n%C3%A4dalal%20tallinnasse

0	484461017997246480	414440233577349153	1535575489	naa

0	484461017997246480	414440233577349153	1535575496	yolo%20ma%20toon%20bussiga

0	484461017997246480	439766626414362635	1535575506	gl%20hf

0	484461017997246480	439766626414362635	1535575530	elad%20%C3%BChiselamus%3F

0	484461017997246480	414440233577349153	1535575540	jah

0	484461017997246480	439766626414362635	1535575554	milles%3F

0	484461017997246480	414440233577349153	1535575563	ak72

0	484461017997246480	439766626414362635	1535575581	lol

0	484461017997246480	439766626414362635	1535575589	b%3F

0	484461017997246480	414440233577349153	1535575604	aee

